step,value
143.0,28.12334115151818
144.0,28.12334115151818
145.0,28.12334115151818
146.0,35.70862203773515
147.0,35.70862203773515
148.0,53.5149888592606
149.0,53.5149888592606
150.0,53.5149888592606
151.0,53.5149888592606
152.0,53.5149888592606
153.0,53.5149888592606
154.0,53.5149888592606
155.0,53.5149888592606
156.0,53.5149888592606
157.0,53.5149888592606
158.0,53.5149888592606
159.0,53.5149888592606
160.0,53.5149888592606
161.0,53.5149888592606
162.0,53.5149888592606
163.0,53.5149888592606
164.0,53.5149888592606
165.0,53.5149888592606
166.0,53.5149888592606
167.0,53.5149888592606
168.0,55.742045678509896
169.0,55.742045678509896
170.0,55.742045678509896
171.0,55.742045678509896
172.0,55.742045678509896
173.0,55.742045678509896
174.0,55.742045678509896
175.0,69.86362697058476
176.0,69.86362697058476
177.0,69.86362697058476
178.0,69.86362697058476
179.0,71.33746443194086
180.0,71.33746443194086
181.0,71.33746443194086
182.0,71.33746443194086
183.0,78.90372422534402
184.0,78.90372422534402
185.0,78.90372422534402
186.0,78.90372422534402
187.0,78.90372422534402
188.0,82.00316627009573
189.0,82.00316627009573
190.0,82.00316627009573
191.0,82.00316627009573
192.0,86.34946712487692
193.0,86.34946712487692
194.0,86.34946712487692
195.0,86.34946712487692
196.0,86.34946712487692
197.0,86.34946712487692
198.0,97.71556013355979
199.0,97.71556013355979
200.0,77.4963427504696
201.0,80.23668872662596
202.0,80.23668872662596
203.0,80.23668872662596
204.0,80.23668872662596
205.0,86.82522090197517
206.0,108.23041631362467
207.0,108.23041631362467
208.0,108.23041631362467
209.0,108.23041631362467
210.0,108.23041631362467
211.0,108.23041631362467
212.0,108.23041631362467
213.0,108.23041631362467
214.0,108.23041631362467
215.0,120.63214647514384
216.0,133.9571408241498
217.0,133.9571408241498
218.0,133.9571408241498
219.0,133.9571408241498
220.0,133.9571408241498
221.0,133.9571408241498
222.0,133.9571408241498
223.0,133.9571408241498
224.0,133.9571408241498
225.0,133.9571408241498
226.0,133.9571408241498
227.0,133.9571408241498
228.0,133.9571408241498
229.0,133.9571408241498
230.0,133.9571408241498
231.0,133.9571408241498
232.0,133.9571408241498
233.0,133.9571408241498
234.0,133.9571408241498
235.0,133.9571408241498
236.0,133.9571408241498
237.0,133.9571408241498
238.0,142.55236484025252
239.0,142.55236484025252
240.0,142.55236484025252
241.0,142.55236484025252
242.0,142.55236484025252
243.0,142.55236484025252
244.0,142.55236484025252
245.0,142.55236484025252
246.0,142.55236484025252
247.0,142.55236484025252
248.0,142.55236484025252
249.0,142.55236484025252
250.0,142.55236484025252
251.0,142.55236484025252
252.0,145.5102367603805
253.0,145.5102367603805
254.0,145.5102367603805
255.0,145.5102367603805
256.0,145.5102367603805
257.0,145.5102367603805
258.0,145.5102367603805
259.0,145.5102367603805
260.0,145.5102367603805
261.0,145.5102367603805
262.0,145.5102367603805
263.0,145.5102367603805
264.0,145.5102367603805
265.0,145.5102367603805
266.0,145.5102367603805
267.0,145.5102367603805
268.0,145.5102367603805
269.0,145.5102367603805
270.0,145.5102367603805
271.0,145.5102367603805
272.0,145.5102367603805
273.0,145.5102367603805
274.0,145.5102367603805
275.0,145.5102367603805
276.0,145.5102367603805
277.0,145.5102367603805
278.0,145.5102367603805
279.0,145.5102367603805
280.0,145.5102367603805
281.0,145.5102367603805
282.0,145.5102367603805
283.0,145.5102367603805
284.0,145.5102367603805
285.0,145.5102367603805
286.0,145.5102367603805
287.0,145.5102367603805
288.0,145.5102367603805
289.0,145.5102367603805
290.0,145.5102367603805
291.0,145.5102367603805
292.0,145.5102367603805
293.0,145.5102367603805
294.0,145.5102367603805
295.0,145.5102367603805
296.0,145.5102367603805
297.0,145.5102367603805
298.0,145.5102367603805
299.0,145.5102367603805
300.0,81.29238798771486
301.0,81.29238798771486
302.0,102.04269754661571
303.0,102.04269754661571
304.0,102.04269754661571
305.0,102.04269754661571
306.0,102.04269754661571
307.0,102.04269754661571
308.0,122.54742691845962
309.0,122.54742691845962
310.0,122.54742691845962
311.0,122.54742691845962
312.0,122.54742691845962
313.0,122.54742691845962
314.0,122.54742691845962
315.0,122.54742691845962
316.0,122.54742691845962
317.0,122.54742691845962
318.0,122.54742691845962
319.0,122.54742691845962
320.0,122.54742691845962
321.0,122.54742691845962
322.0,125.15806418618006
323.0,125.15806418618006
324.0,125.15806418618006
325.0,125.15806418618006
326.0,125.15806418618006
327.0,125.15806418618006
328.0,125.15806418618006
329.0,125.15806418618006
330.0,127.76325685613511
331.0,127.76325685613511
332.0,127.76325685613511
333.0,127.76325685613511
334.0,148.26447719821144
335.0,148.26447719821144
336.0,148.26447719821144
337.0,148.26447719821144
338.0,148.26447719821144
339.0,148.26447719821144
340.0,148.26447719821144
341.0,148.26447719821144
342.0,148.26447719821144
343.0,148.26447719821144
344.0,148.26447719821144
345.0,148.26447719821144
346.0,148.26447719821144
347.0,148.26447719821144
348.0,148.26447719821144
349.0,148.26447719821144
350.0,148.26447719821144
351.0,148.26447719821144
352.0,148.26447719821144
353.0,148.26447719821144
354.0,148.26447719821144
355.0,148.26447719821144
356.0,148.26447719821144
357.0,148.26447719821144
358.0,148.26447719821144
359.0,148.26447719821144
360.0,148.26447719821144
361.0,148.26447719821144
362.0,148.26447719821144
363.0,148.26447719821144
364.0,148.26447719821144
365.0,148.26447719821144
366.0,153.56714485956513
367.0,153.56714485956513
368.0,153.56714485956513
369.0,153.63025303837523
370.0,153.63025303837523
371.0,153.63025303837523
372.0,153.63025303837523
373.0,153.63025303837523
374.0,153.63025303837523
375.0,153.63025303837523
376.0,153.63025303837523
377.0,155.98320220368112
378.0,162.2006774890529
379.0,162.2006774890529
380.0,162.2006774890529
381.0,162.2006774890529
382.0,162.2006774890529
383.0,162.2006774890529
384.0,162.2006774890529
385.0,162.2006774890529
386.0,162.2006774890529
387.0,162.2006774890529
388.0,162.2006774890529
389.0,162.2006774890529
390.0,162.2006774890529
391.0,162.2006774890529
392.0,162.2006774890529
393.0,162.2006774890529
394.0,162.2006774890529
395.0,162.2006774890529
396.0,162.2006774890529
397.0,162.57984249685094
398.0,162.57984249685094
399.0,162.57984249685094
400.0,130.98387726807258
401.0,130.98387726807258
402.0,156.62376904799171
403.0,166.29038219318556
404.0,166.29038219318556
405.0,166.29038219318556
406.0,166.29038219318556
407.0,166.29038219318556
408.0,166.29038219318556
409.0,166.29038219318556
410.0,166.29038219318556
411.0,166.29038219318556
412.0,166.29038219318556
413.0,166.29038219318556
414.0,166.29038219318556
415.0,166.29038219318556
416.0,166.29038219318556
417.0,166.29038219318556
418.0,166.29038219318556
419.0,166.29038219318556
420.0,166.29038219318556
421.0,166.29038219318556
422.0,166.29038219318556
423.0,166.29038219318556
424.0,166.29038219318556
425.0,166.29038219318556
426.0,166.29038219318556
427.0,166.29038219318556
428.0,166.29038219318556
429.0,166.29038219318556
430.0,166.29038219318556
431.0,166.29038219318556
432.0,166.29038219318556
433.0,166.29038219318556
434.0,166.29038219318556
435.0,166.29038219318556
436.0,166.29038219318556
437.0,166.29038219318556
438.0,166.29038219318556
439.0,166.29038219318556
440.0,166.29038219318556
441.0,166.29038219318556
442.0,166.29038219318556
443.0,166.29038219318556
444.0,166.29038219318556
445.0,166.29038219318556
446.0,166.29038219318556
447.0,166.29038219318556
448.0,166.29038219318556
449.0,166.29038219318556
450.0,166.29038219318556
451.0,166.29038219318556
452.0,166.29038219318556
453.0,166.29038219318556
454.0,166.29038219318556
455.0,166.29038219318556
456.0,166.29038219318556
457.0,166.29038219318556
458.0,166.29038219318556
459.0,166.29038219318556
460.0,166.29038219318556
461.0,166.29038219318556
462.0,166.29038219318556
463.0,166.29038219318556
464.0,166.29038219318556
465.0,166.29038219318556
466.0,166.29038219318556
467.0,166.72459859259095
468.0,167.8238445768092
469.0,167.8238445768092
470.0,167.8238445768092
471.0,167.8238445768092
472.0,173.76063062663343
473.0,173.76063062663343
474.0,173.76063062663343
475.0,173.76063062663343
476.0,173.76063062663343
477.0,173.76063062663343
478.0,173.76063062663343
479.0,177.73752446067388
480.0,177.73752446067388
481.0,177.73752446067388
482.0,177.73752446067388
483.0,177.73752446067388
484.0,177.73752446067388
485.0,177.73752446067388
486.0,177.73752446067388
487.0,177.73752446067388
488.0,177.73752446067388
489.0,178.61009227611498
490.0,178.61009227611498
491.0,178.61009227611498
492.0,178.61009227611498
493.0,178.61009227611498
494.0,178.61009227611498
495.0,178.61009227611498
496.0,178.61009227611498
497.0,178.61009227611498
498.0,178.61009227611498
499.0,178.61009227611498
500.0,140.57371294246045
501.0,148.3299121327743
502.0,148.3299121327743
503.0,150.7420786365798
504.0,163.0588856966821
505.0,163.0588856966821
506.0,163.0588856966821
507.0,163.0588856966821
508.0,163.0588856966821
509.0,163.0588856966821
510.0,163.0588856966821
511.0,163.0588856966821
512.0,164.11700626279458
513.0,164.11700626279458
514.0,166.20441625838293
515.0,166.4550218983093
516.0,166.4550218983093
517.0,166.4550218983093
518.0,166.4550218983093
519.0,166.4550218983093
520.0,166.4550218983093
521.0,166.4550218983093
522.0,166.4550218983093
523.0,172.42128446378922
524.0,172.42128446378922
525.0,181.02805722104125
526.0,182.21171879192514
527.0,182.21171879192514
528.0,182.21171879192514
529.0,185.32889760165432
530.0,185.32889760165432
531.0,185.32889760165432
532.0,185.32889760165432
533.0,185.32889760165432
534.0,185.32889760165432
535.0,185.32889760165432
536.0,185.32889760165432
537.0,185.32889760165432
538.0,185.32889760165432
539.0,185.32889760165432
540.0,185.32889760165432
541.0,185.32889760165432
542.0,185.32889760165432
543.0,185.32889760165432
544.0,185.32889760165432
545.0,185.32889760165432
546.0,185.32889760165432
547.0,185.32889760165432
548.0,185.32889760165432
549.0,185.32889760165432
550.0,185.32889760165432
551.0,185.32889760165432
552.0,185.32889760165432
553.0,186.51527919944314
554.0,186.51527919944314
555.0,186.51527919944314
556.0,186.51527919944314
557.0,186.51527919944314
558.0,186.51527919944314
559.0,198.36417423781305
560.0,198.36417423781305
561.0,198.36417423781305
562.0,198.36417423781305
563.0,198.36417423781305
564.0,198.36417423781305
565.0,198.36417423781305
566.0,198.36417423781305
567.0,198.36417423781305
568.0,198.36417423781305
569.0,198.36417423781305
570.0,198.36417423781305
571.0,198.36417423781305
572.0,198.36417423781305
573.0,198.36417423781305
574.0,198.36417423781305
575.0,198.36417423781305
576.0,198.36417423781305
577.0,198.36417423781305
578.0,198.36417423781305
579.0,198.36417423781305
580.0,198.36417423781305
581.0,198.36417423781305
582.0,198.36417423781305
583.0,198.36417423781305
584.0,198.36417423781305
585.0,198.36417423781305
586.0,198.36417423781305
587.0,198.36417423781305
588.0,198.36417423781305
589.0,198.36417423781305
590.0,198.36417423781305
591.0,198.36417423781305
592.0,198.36417423781305
593.0,198.36417423781305
594.0,198.36417423781305
595.0,198.36417423781305
596.0,198.36417423781305
597.0,201.25810246092288
598.0,201.25810246092288
599.0,201.25810246092288
600.0,200.51176454161296
601.0,200.51176454161296
602.0,206.60354455757803
603.0,206.60354455757803
604.0,206.60354455757803
605.0,206.60354455757803
606.0,206.60354455757803
607.0,208.93886619886987
608.0,208.93886619886987
609.0,208.93886619886987
610.0,208.93886619886987
611.0,208.93886619886987
612.0,208.93886619886987
613.0,208.93886619886987
614.0,208.93886619886987
615.0,208.93886619886987
616.0,208.93886619886987
617.0,208.93886619886987
618.0,208.93886619886987
619.0,208.93886619886987
620.0,208.93886619886987
621.0,208.93886619886987
622.0,220.6527866096481
623.0,220.6527866096481
624.0,220.6527866096481
625.0,220.6527866096481
626.0,246.6462126580857
627.0,246.6462126580857
628.0,246.6462126580857
629.0,246.6462126580857
630.0,246.6462126580857
631.0,246.6462126580857
632.0,246.6462126580857
633.0,246.6462126580857
634.0,246.6462126580857
635.0,246.6462126580857
636.0,246.6462126580857
637.0,246.6462126580857
638.0,246.6462126580857
639.0,246.6462126580857
640.0,246.6462126580857
641.0,246.6462126580857
642.0,246.6462126580857
643.0,246.6462126580857
644.0,246.6462126580857
645.0,246.6462126580857
646.0,246.6462126580857
647.0,246.6462126580857
648.0,246.6462126580857
649.0,246.6462126580857
650.0,246.6462126580857
651.0,246.6462126580857
652.0,246.6462126580857
653.0,246.6462126580857
654.0,246.6462126580857
655.0,246.6462126580857
656.0,246.6462126580857
657.0,246.6462126580857
658.0,246.6462126580857
659.0,246.6462126580857
660.0,246.6462126580857
661.0,246.6462126580857
662.0,246.6462126580857
663.0,246.6462126580857
664.0,246.6462126580857
665.0,246.6462126580857
666.0,246.6462126580857
667.0,246.6462126580857
668.0,246.6462126580857
669.0,246.6462126580857
670.0,246.6462126580857
671.0,246.6462126580857
672.0,246.6462126580857
673.0,246.6462126580857
674.0,246.6462126580857
675.0,246.6462126580857
676.0,246.6462126580857
677.0,246.6462126580857
678.0,246.6462126580857
679.0,246.6462126580857
680.0,246.6462126580857
681.0,246.6462126580857
682.0,246.6462126580857
683.0,246.6462126580857
684.0,246.6462126580857
685.0,250.92278487632515
686.0,250.92278487632515
687.0,250.92278487632515
688.0,250.92278487632515
689.0,250.92278487632515
690.0,265.58892828624874
691.0,265.58892828624874
692.0,265.58892828624874
693.0,265.58892828624874
694.0,265.58892828624874
695.0,265.58892828624874
696.0,265.58892828624874
697.0,285.6770597719811
698.0,285.6770597719811
699.0,285.6770597719811
700.0,257.98314700522576
701.0,257.98314700522576
702.0,257.98314700522576
703.0,257.98314700522576
704.0,276.50405789465816
705.0,276.50405789465816
706.0,276.50405789465816
707.0,276.50405789465816
708.0,276.50405789465816
709.0,276.50405789465816
710.0,276.50405789465816
711.0,276.50405789465816
712.0,276.50405789465816
713.0,276.50405789465816
714.0,276.50405789465816
715.0,276.50405789465816
716.0,276.50405789465816
717.0,276.50405789465816
718.0,276.50405789465816
719.0,290.16328464584933
720.0,290.16328464584933
721.0,290.16328464584933
722.0,290.16328464584933
723.0,290.16328464584933
724.0,290.16328464584933
725.0,290.16328464584933
726.0,290.16328464584933
727.0,290.16328464584933
728.0,290.16328464584933
729.0,290.16328464584933
730.0,290.16328464584933
731.0,290.16328464584933
732.0,290.16328464584933
733.0,290.18032485849795
734.0,290.18032485849795
735.0,290.18032485849795
736.0,290.18032485849795
737.0,290.18032485849795
738.0,290.18032485849795
739.0,290.18032485849795
740.0,290.18032485849795
741.0,290.18032485849795
742.0,290.18032485849795
743.0,290.18032485849795
744.0,290.18032485849795
745.0,290.18032485849795
746.0,290.18032485849795
747.0,290.18032485849795
748.0,290.18032485849795
749.0,296.6563367135933
750.0,296.6563367135933
751.0,296.6563367135933
752.0,296.6563367135933
753.0,296.6563367135933
754.0,296.6563367135933
755.0,296.6563367135933
756.0,296.6563367135933
757.0,296.6563367135933
758.0,296.6563367135933
759.0,296.6563367135933
760.0,296.6563367135933
761.0,296.6563367135933
762.0,296.6563367135933
763.0,296.6563367135933
764.0,296.6563367135933
765.0,296.6563367135933
766.0,296.6563367135933
767.0,296.6563367135933
768.0,296.6563367135933
769.0,296.6563367135933
770.0,296.6563367135933
771.0,296.6563367135933
772.0,296.6563367135933
773.0,296.6563367135933
774.0,296.6563367135933
775.0,296.6563367135933
776.0,296.6563367135933
777.0,296.6563367135933
778.0,296.6563367135933
779.0,296.6563367135933
780.0,296.6563367135933
781.0,296.6563367135933
782.0,298.9858863092008
783.0,298.9858863092008
784.0,298.9858863092008
785.0,298.9858863092008
786.0,298.9858863092008
787.0,298.9858863092008
788.0,298.9858863092008
789.0,301.1153496629113
790.0,301.1153496629113
791.0,301.1153496629113
792.0,301.1153496629113
793.0,301.1153496629113
794.0,301.1153496629113
795.0,301.1153496629113
796.0,301.1153496629113
797.0,301.1153496629113
798.0,301.1153496629113
799.0,301.1153496629113
800.0,299.62673952732507
801.0,299.62673952732507
802.0,299.62673952732507
803.0,299.62673952732507
804.0,299.62673952732507
805.0,299.62673952732507
806.0,299.62673952732507
807.0,299.62673952732507
808.0,301.3143178424781
809.0,301.3143178424781
810.0,301.3143178424781
811.0,301.3143178424781
812.0,301.3143178424781
813.0,304.02039325121575
814.0,304.02039325121575
815.0,304.02039325121575
816.0,304.02039325121575
817.0,304.02039325121575
818.0,304.02039325121575
819.0,304.02039325121575
820.0,304.02039325121575
821.0,304.02039325121575
822.0,304.02039325121575
823.0,304.02039325121575
824.0,304.02039325121575
825.0,304.02039325121575
826.0,304.02039325121575
827.0,304.02039325121575
828.0,304.02039325121575
829.0,304.02039325121575
830.0,304.02039325121575
831.0,304.02039325121575
832.0,304.02039325121575
833.0,304.02039325121575
834.0,304.02039325121575
835.0,304.02039325121575
836.0,304.02039325121575
837.0,304.02039325121575
838.0,304.02039325121575
839.0,304.02039325121575
840.0,304.02039325121575
841.0,304.02039325121575
842.0,304.02039325121575
843.0,304.02039325121575
844.0,305.17698222979357
845.0,305.17698222979357
846.0,305.17698222979357
847.0,305.17698222979357
848.0,305.17698222979357
849.0,305.17698222979357
850.0,305.17698222979357
851.0,305.17698222979357
852.0,305.17698222979357
853.0,305.17698222979357
854.0,305.17698222979357
855.0,305.17698222979357
856.0,305.17698222979357
857.0,305.17698222979357
858.0,305.17698222979357
859.0,305.17698222979357
860.0,308.35330779992154
861.0,308.35330779992154
862.0,308.35330779992154
863.0,308.35330779992154
864.0,308.35330779992154
865.0,308.35330779992154
866.0,308.35330779992154
867.0,308.35330779992154
868.0,308.35330779992154
869.0,308.35330779992154
870.0,308.35330779992154
871.0,308.35330779992154
872.0,308.35330779992154
873.0,308.35330779992154
874.0,308.35330779992154
875.0,308.35330779992154
876.0,308.35330779992154
877.0,308.35330779992154
878.0,308.35330779992154
879.0,308.35330779992154
880.0,308.35330779992154
881.0,308.35330779992154
882.0,308.35330779992154
883.0,308.35330779992154
884.0,308.35330779992154
885.0,310.0964959856253
886.0,310.0964959856253
887.0,310.0964959856253
888.0,310.0964959856253
889.0,310.0964959856253
890.0,310.0964959856253
891.0,310.0964959856253
892.0,310.0964959856253
893.0,310.0964959856253
894.0,310.0964959856253
895.0,310.0964959856253
896.0,310.0964959856253
897.0,310.0964959856253
898.0,311.40098524636477
899.0,311.40098524636477
900.0,265.7974834232822
901.0,306.8167105600591
902.0,306.8167105600591
903.0,308.0181336836566
904.0,308.0181336836566
905.0,308.0181336836566
906.0,308.0181336836566
907.0,308.0181336836566
908.0,308.0181336836566
909.0,308.0181336836566
910.0,308.0181336836566
911.0,308.0181336836566
912.0,308.0181336836566
913.0,308.0181336836566
914.0,308.0181336836566
915.0,308.0181336836566
916.0,308.0181336836566
917.0,308.0181336836566
918.0,308.0181336836566
919.0,308.0181336836566
920.0,308.0181336836566
921.0,308.0181336836566
922.0,308.0181336836566
923.0,308.0181336836566
924.0,308.0181336836566
925.0,308.0181336836566
926.0,308.0181336836566
927.0,308.0181336836566
928.0,308.0181336836566
929.0,308.0181336836566
930.0,308.32951465823754
931.0,308.32951465823754
932.0,308.32951465823754
933.0,308.32951465823754
934.0,308.32951465823754
935.0,308.32951465823754
936.0,309.05019479228395
937.0,309.05019479228395
938.0,309.05019479228395
939.0,309.05019479228395
940.0,309.05019479228395
941.0,309.05019479228395
942.0,309.05019479228395
943.0,309.05019479228395
944.0,309.05019479228395
945.0,309.05019479228395
946.0,309.05019479228395
947.0,309.05019479228395
948.0,309.05019479228395
949.0,309.05019479228395
950.0,309.05019479228395
951.0,309.05019479228395
952.0,309.05019479228395
953.0,309.05019479228395
954.0,309.05019479228395
955.0,309.30281338228133
956.0,309.30281338228133
957.0,309.33800573305285
958.0,309.33800573305285
959.0,309.33800573305285
960.0,309.3955229063117
961.0,309.3955229063117
962.0,309.3955229063117
963.0,309.3955229063117
964.0,309.3955229063117
965.0,309.3955229063117
966.0,309.3955229063117
967.0,309.3955229063117
968.0,309.3955229063117
969.0,310.02721864650744
970.0,310.02721864650744
971.0,310.02721864650744
972.0,310.02721864650744
973.0,310.02721864650744
974.0,310.02721864650744
975.0,310.02721864650744
976.0,310.02721864650744
977.0,310.02721864650744
978.0,310.02721864650744
979.0,310.02721864650744
980.0,310.02721864650744
981.0,310.02721864650744
982.0,310.02721864650744
983.0,310.02721864650744
984.0,310.02721864650744
985.0,310.02721864650744
986.0,310.02721864650744
987.0,310.02721864650744
988.0,310.02721864650744
989.0,310.02721864650744
990.0,310.02721864650744
991.0,310.02721864650744
992.0,310.02721864650744
993.0,310.02721864650744
994.0,310.02721864650744
995.0,310.02721864650744
996.0,310.02721864650744
997.0,310.02721864650744
998.0,310.9366853227815
999.0,310.9366853227815
